Title,URL,Genre,Plays,Plays for sorting,Publish Date
FreeCell - Classic Solitaire Challenge,https://www.youtube.com/playables/Ugkxz2yOM4PZzIrzZQwRZlGQ71aupxV2P49o,Board and card,Classic Solitaire Challenge – 54 thousand plays,54000,7 Jul 2026
Sort Dash Color Match!,https://www.youtube.com/playables/UgkxiL8inkdCB6XE6jZwiB0j19WzGCwobU57,Brain and puzzle,53 thousand plays,53000,21 Aug 2026
Blasting Blocks,https://www.youtube.com/playables/UgkxTcPwmd3D2TQyjv_rUKb6Z9UFpRSqJ_jt,Brain and puzzle,53 thousand plays,53000,3 Aug 2026
Meos Blash,https://www.youtube.com/playables/UgkxFN0MrSz_GEdaKzF69VuwbQp5pVYTA0We,Brain and puzzle,52 thousand plays,52000,10 Aug 2026
Sheepdoku,https://www.youtube.com/playables/Ugkx0Au92A882uYZ7sMORyW7vhjZQ0XasT1G,Arcade,52 thousand plays,52000,5 Aug 2026
Cards 21,https://www.youtube.com/playables/Ugkxb4fiP7TFmmZo_I1_fJLDskzxocz4-jZq,Brain and puzzle,52 thousand plays,52000,3 Jul 2026
Jelly Jumble,https://www.youtube.com/playables/UgkxyYGfm0r4F9ZFlDwVRTASXpDZEiuPT8gX,Brain and puzzle,51 thousand plays,51000,1 Aug 2026
Spider Solitaire,https://www.youtube.com/playables/Ugkx9G7v4nyr2L6HM-4gb6NsUjK8DfCHTVPH,Board and card,51 thousand plays,51000,20 Jul 2026
Ultimate Archer,https://www.youtube.com/playables/UgkxfEdJwjcWgfQ8FYFDirW2F3gy7MKI_z3d,Sport,50 thousand plays,50000,18 Aug 2026
Emoji Solitaire,https://www.youtube.com/playables/Ugkx2IqZs5EjQjdXXgACQXRia_8DIqVhhiRN,Board and card,50 thousand plays,50000,10 Aug 2026
Bolts Nuts - Sorting Master,https://www.youtube.com/playables/Ugkx2AjYzuUsAuqBesIxtp6UcsfX4JxIJrek,Brain and puzzle,Sorting Master – 49 thousand plays,49000,19 Aug 2026
Pipe Alchemy,https://www.youtube.com/playables/Ugkx1tPDExQToO_PKo7lHitWP-Kcz2NTQGoF,Brain and puzzle,49 thousand plays,49000,17 Aug 2026
Screw Spin,https://www.youtube.com/playables/UgkxzqN9bn_VYC8dS8vYo3bIzoJ34gJW0-G1,Brain and puzzle,49 thousand plays,49000,10 Aug 2026
Space Blust 360,https://www.youtube.com/playables/UgkxH7V2TaeywEt2CxRz66itLsa-pgKaPiYf,Arcade,49 thousand plays,49000,6 Aug 2026
Crosswords: Big Collection,https://www.youtube.com/playables/UgkxR3Wfzkkve9nidmFeadMxfwMzdw_9G_Js,Brain and puzzle,49 thousand plays,49000,27 Jul 2026
Backgammon Mobile,https://www.youtube.com/playables/UgkxcT4k_NxBPJNmM-EO3ipRzlpO6YWcSkg6,Board and card,49 thousand plays,49000,17 Jul 2026
Reverse Minesweeper,https://www.youtube.com/playables/Ugkx4jXrdbymBz1fjKRCrF9Wu0ubE6ISgB5g,Brain and puzzle,49 thousand plays,49000,30 Jun 2026
Wordalle!,https://www.youtube.com/playables/UgkxMO6fIxBdANmSKmikXf8wzaoEFsa-25nS,Trivia and word,49 thousand plays,49000,17 Jun 2026
Office Paper Toss,https://www.youtube.com/playables/UgkxQb6xfHnEhZJZE32bJPI3Il6mbmG8STWt,Arcade,48 thousand plays,48000,19 Aug 2026
Fantasy Tower Defense,https://www.youtube.com/playables/UgkxXqtiF9J_6fdh1UGZsw_8nEJkcdUgh7eJ,RPG and strategy,48 thousand plays,48000,3 Aug 2026
Mahjong Magic Islands,https://www.youtube.com/playables/UgkxJcIdVH9ko6aBjF20J6L8IdYb_-E0WLfK,Brain and puzzle,48 thousand plays,48000,16 Jul 2026
Hand Daily,https://www.youtube.com/playables/Ugkx1wZ5ulOiLSvi9ZkgClTxIrGNKQD6Qu1M,Board and card,48 thousand plays,48000,28 May 2026
Zero One Protocol,https://www.youtube.com/playables/UgkxHXSiwahuUnCmy1GewqZEnb50QI--q-3O,Brain and puzzle,47 thousand plays,47000,17 Aug 2026
Take Apart the Cube,https://www.youtube.com/playables/UgkxWdaSniurglYncWNcJL7V5RccF-Zp0AHe,Brain and puzzle,47 thousand plays,47000,4 Aug 2026
Hidden Words,https://www.youtube.com/playables/UgkxCXitcXkaTLfDU2zucyrqsLApSu7sGcon,Trivia and word,47 thousand plays,47000,25 Feb 2026
Bubble Blaster,https://www.youtube.com/playables/Ugkxx2yjgGbAQE123vRqpLpuQm4lW3py_lcg,Arcade,45 thousand plays,45000,21 Aug 2026
Ducks Escape,https://www.youtube.com/playables/UgkxEcSHQMPUJBwDSAB6d052Kv4znKmi2iqC,Brain and puzzle,45 thousand plays,45000,12 Aug 2026
Domino Online,https://www.youtube.com/playables/UgkxS3_JorV1ZrEhB5yUq0LGEMd9ucRlLVX7,Board and card,45 thousand plays,45000,7 Aug 2026
Jigsort,https://www.youtube.com/playables/UgkxxZp1GYT0i8h5kbQwEhHptXQyKtWUtUvS,Brain and puzzle,44 thousand plays,44000,17 Aug 2026
Jewels Blitz,https://www.youtube.com/playables/UgkxgcRxNvCwImSzsV19_TJt8p0_O3OBiI36,Brain and puzzle,44 thousand plays,44000,21 Jul 2026
BUILDOBAN,https://www.youtube.com/playables/Ugkx1VSKxkglrnIIeBdXRg625K4aWH2q87PR,Brain and puzzle,44 thousand plays,44000,18 Jun 2026
Sudoku Online,https://www.youtube.com/playables/UgkxBDKih7Ua9XvmkqWkNKKo47DILkrsg90T,Brain and puzzle,43 thousand plays,43000,17 Aug 2026
Block Fill Satisfying Puzzle Game,https://www.youtube.com/playables/UgkxPyuXgN1xkjo8TbKiWomO-s63-7drlRzc,Board and card,43 thousand plays,43000,23 Jun 2026
Pool Breaker,https://www.youtube.com/playables/UgkxUAZ-a_d77EOvTfzoTj0NRmIrYQMe9xwL,Arcade,42 thousand plays,42000,21 Aug 2026
ASMR Sort: Mini Games DIY,https://www.youtube.com/playables/UgkxB-VPme8H2IjUDIUJyNZn97L5KRKW4xjN,Arcade,42 thousand plays,42000,12 Aug 2026
Profile Perfect,https://www.youtube.com/playables/UgkxE8GMT8v6GO78eStiJLGmPm9ReKXJf3XY,Brain and puzzle,42 thousand plays,42000,4 Aug 2026
Hearts,https://www.youtube.com/playables/UgkxQ81qy1-v26N3ibbHcp1lGgqttCf0dDpc,Board and card,42 thousand plays,42000,23 Jul 2026
Magnet Balls Pro,https://www.youtube.com/playables/UgkxPIFijZFujpxx8KumCAg4-z3s7nOdmXHI,Brain and puzzle,42 thousand plays,42000,10 Jul 2026
Propello,https://www.youtube.com/playables/UgkxlMIPF3CfLjgOtdYBLnsOK-DOIDOsm8V2,Arcade,41 thousand plays,41000,20 Aug 2026
Color Block Puzzle,https://www.youtube.com/playables/UgkxSzRofVIVYO6tHct3EGor7ceCc5phw0ZI,Arcade,41 thousand plays,41000,6 Aug 2026
Doodle Block Puzzle,https://www.youtube.com/playables/UgkxT38sIXqZ8Tr--E-FHySpIB6ZP0vo9LH1,Brain and puzzle,41 thousand plays,41000,6 Aug 2026
Bubble Pop Mania,https://www.youtube.com/playables/UgkxjmK2R_X76wEaQKZ04GrgPf1QBe0rQG7n,Brain and puzzle,41 thousand plays,41000,28 Jul 2026
Tap 3 Mahjong,https://www.youtube.com/playables/UgkxE6JMoRDr816wfsP-d_UCeB3FJ66CQZ1u,Brain and puzzle,41 thousand plays,41000,22 May 2026
Tile Picture: Puzzle Game,https://www.youtube.com/playables/UgkxYwx0AYVWpTkaNrECdNy9k9p1-wEEJXDe,Brain and puzzle,40 thousand plays,40000,21 Aug 2026
Go Go Fruits!,https://www.youtube.com/playables/UgkxlBND38DxhGerlOF6gNTz--IYQwRnlBIs,Brain and puzzle,40 thousand plays,40000,7 Aug 2026
Topple Tower by @uk4deeGames,https://www.youtube.com/playables/UgkxgS5FY_96VmOn4YSpXYT67dlxWL7tPpMb,Brain and puzzle,40 thousand plays,40000,7 Aug 2026
Zoo Stack,https://www.youtube.com/playables/Ugkx1h1_kP0OddX-fhSgvawssiwjwn9l-GgR,Arcade,40 thousand plays,40000,6 Aug 2026
Solitaire City Journey,https://www.youtube.com/playables/UgkxVw3D_aOzO8o_gfetiPXBuNaM1BRNeVI6,Board and card,40 thousand plays,40000,1 Jul 2026
Catch All Flies,https://www.youtube.com/playables/Ugkx653VWQFr6uenUGNFebqDJ0G0wQSWMZAG,Brain and puzzle,39 thousand plays,39000,12 Aug 2026
Addiction Solitaire,https://www.youtube.com/playables/UgkxCy1rshNHIPlT54tBuXaEEVxgGek2_hrx,Board and card,39 thousand plays,39000,14 Jul 2026
2048 Merge World,https://www.youtube.com/playables/Ugkx7rlkt3ZNQxWcJZ3ERnQT6vcP9cw0bnpo,Brain and puzzle,39 thousand plays,39000,1 Jul 2026
Fledge,https://www.youtube.com/playables/Ugkx3_lI8vqj17lu5wmqa4I17XaDbaJ6tYrB,Arcade,38 thousand plays,38000,21 Aug 2026
Survive,https://www.youtube.com/playables/UgkxktnVyBWGngI9Fb1_LFxFzxNlwkNNnGag,Arcade,38 thousand plays,38000,14 Aug 2026
Tile Master - Classic Match,https://www.youtube.com/playables/UgkxlCWCw8cghp6ErRMq__A17yb0fFYg2GXV,Brain and puzzle,Classic Match – 38 thousand plays,38000,1 Aug 2026
Neon Challenge Legends,https://www.youtube.com/playables/UgkxbgPy3JtGpO5dAXa8FGbFIaGMrhPuW0da,Arcade,37 thousand plays,37000,13 Aug 2026
Tile Valley,https://www.youtube.com/playables/Ugkx86I19DZWWVcyCIVlP93UBh_HhOB6hMDe,Brain and puzzle,37 thousand plays,37000,11 Aug 2026
Hexa Master,https://www.youtube.com/playables/Ugkxyh-dKP1zCsDb5xoSh-unHTzwcJotr8Dl,Brain and puzzle,37 thousand plays,37000,4 Aug 2026
Daily 6: Word Guess,https://www.youtube.com/playables/UgkxOjMoP6QAtmcVu2TfoVNulmfnfl9vjfX5,Brain and puzzle,37 thousand plays,37000,3 Aug 2026
Number Blast 2048,https://www.youtube.com/playables/Ugkx908lWLsaLX6tY_T729KyExd09CJx9Jfg,Brain and puzzle,36 thousand plays,36000,17 Aug 2026
SlimeLab,https://www.youtube.com/playables/Ugkxg8NwZQIps0WV2ht7Xowft2ZR__qmWoFA,Brain and puzzle,36 thousand plays,36000,17 Aug 2026
Kitty Grid Puzzle,https://www.youtube.com/playables/UgkxexZUZMTlgLIjjyN9VZTMnUg1akYH3wdI,Brain and puzzle,36 thousand plays,36000,12 Aug 2026
Hexa Blast,https://www.youtube.com/playables/Ugkx19lk65Aeob14vziKvHzuQkNO5F1zJAsi,Brain and puzzle,36 thousand plays,36000,30 Jul 2026
Kitty Block Fit,https://www.youtube.com/playables/UgkxRTxZeBUOQjnjX1FmYhk4VLJrNFIlwYCw,Brain and puzzle,35 thousand plays,35000,17 Aug 2026
Hexa Sort Classic,https://www.youtube.com/playables/UgkxKh2Kg746-Uy2z5LhBCM5gAzdtCQ5azPc,Brain and puzzle,35 thousand plays,35000,7 Aug 2026
Draw The Snake,https://www.youtube.com/playables/UgkxIx5pfa_4-nQgsNaUjIominG3XaBDXZOh,Arcade,35 thousand plays,35000,6 Aug 2026
Backgammon,https://www.youtube.com/playables/UgkxEydDcE41GZMxETdJbK6zv3_Q7PSDGlP2,Board and card,35 thousand plays,35000,29 Jul 2026
Merge Balls 3D,https://www.youtube.com/playables/UgkxmSIlRcHUPxChJX_0URQUtmUiVruA2Vuf,Brain and puzzle,34 thousand plays,34000,10 Aug 2026
Crocword,https://www.youtube.com/playables/Ugkxr6Dj8DcSlvrzV29HbubO-9fPPxOrsP9T,Trivia and word,34 thousand plays,34000,4 Aug 2026
Collect and Sell Flowers,https://www.youtube.com/playables/UgkxcG4hDzBb5cBenzywXkImPfP4jU4O2p30,Brain and puzzle,33 thousand plays,33000,14 Aug 2026
Squishy Sheep,https://www.youtube.com/playables/UgkxqKpiYV6HSj5-8EbBFjo0zSWNDKLLLVIE,Brain and puzzle,31 thousand plays,31000,19 Aug 2026
Knife Hit,https://www.youtube.com/playables/UgkxsLujJDwNzV9jKhisGuIB182JNgYPUAc7,Arcade,31 thousand plays,31000,18 Aug 2026
Spectrum 6,https://www.youtube.com/playables/UgkxKwtWgb66HUTBOmUS-cDGIAU7AZIuhj5L,Brain and puzzle,31 thousand plays,31000,11 Aug 2026
Mahjong build farm,https://www.youtube.com/playables/UgkxoFa9hloyXhE3QM6MfDX4k-xcgboVOK-p,Brain and puzzle,30 thousand plays,30000,21 Aug 2026
Starleash,https://www.youtube.com/playables/UgkxtxtqoLIucnCgc04OCtfTBdectfCaecUP,Arcade,30 thousand plays,30000,21 Aug 2026
King's Table,https://www.youtube.com/playables/Ugkx5zC74JeSG8FQZpsnR4Qa62OFbG10pEqB,RPG and strategy,30 thousand plays,30000,20 Aug 2026
Pentas,https://www.youtube.com/playables/UgkxY4qmdHfTcczkRUAudOVoyzo-2Oeq4GXT,Brain and puzzle,30 thousand plays,30000,17 Aug 2026
Square Stack Sort,https://www.youtube.com/playables/UgkxQK4zBoVsiB3LPxqQ0nY8QDWZaEfH0ybV,Arcade,30 thousand plays,30000,17 Aug 2026
21 Rush - Ultimate Card Game,https://www.youtube.com/playables/UgkxvQMHxD6eHHS-IlmNaEEpgKnTuKCmr9MC,Board and card,Ultimate Card Game – 30 thousand plays,30000,10 Jul 2026
Hexa Word,https://www.youtube.com/playables/Ugkx8Lr4BBsP7TbTnOytGrhJCWcqfcx3Hd3o,Trivia and word,30 thousand plays,30000,2 Jul 2026
Goose 🪿,https://www.youtube.com/playables/Ugkx7KQoGKdkkkY3TTOakooS0Vh8X2nIcuvB,Arcade,29 thousand plays,29000,21 Aug 2026
Maze Cube: Arrow Escape,https://www.youtube.com/playables/Ugkx9DNVPW2GXXsSNdLtDap24oXua6HtEg4o,Brain and puzzle,29 thousand plays,29000,21 Aug 2026
Hex Evolved,https://www.youtube.com/playables/UgkxrK-1z1ByDiyDRY2Yf2Lxq06KgwWZDUt9,Board and card,29 thousand plays,29000,17 Aug 2026
SlideOut,https://www.youtube.com/playables/UgkxMsI4buwkV2rcPtbys9KQu3KWwncxtdNw,Brain and puzzle,29 thousand plays,29000,12 Aug 2026
Daily Spider Solitaire,https://www.youtube.com/playables/UgkxzXQVFCZ8HZpJ-1nJfmHkZp2KOUc4gK-O,Board and card,28 thousand plays,28000,14 Aug 2026
2048 Quest,https://www.youtube.com/playables/UgkxixrPmS5tqS6rkMQLVgPifJrc8IYPGaMj,Brain and puzzle,28 thousand plays,28000,12 Aug 2026
Patches Daily,https://www.youtube.com/playables/UgkxtMuFSsqE5u3jkplw0Q9xkXWHTFsJ21I3,Brain and puzzle,28 thousand plays,28000,10 Aug 2026
4x1 Picture Challenge,https://www.youtube.com/playables/UgkxJxnhZEw20prlYLuSxJdRpMXjWiGg9nqZ,Brain and puzzle,28 thousand plays,28000,6 Aug 2026
Crown & Cannon,https://www.youtube.com/playables/UgkxFdT7jS8UYt9upg2MAUPaM3IdVv_s5KoH,RPG and strategy,28 thousand plays,28000,5 Aug 2026
Pyramid Solitaire,https://www.youtube.com/playables/UgkxntxdAut0K_uFFBZ273_RG04DSvNP3Q90,Board and card,28 thousand plays,28000,29 May 2026
Knife Shot,https://www.youtube.com/playables/UgkxfxJeinEVQtFbx65YiPt7m5w4-6F02GTN,Arcade,27 thousand plays,27000,19 Aug 2026
SnapGrid,https://www.youtube.com/playables/UgkxXT8b64qPM3Am4J6X-BFZU9dM_zzkO2h_,Brain and puzzle,27 thousand plays,27000,13 Aug 2026
Mahjong Deluxe,https://www.youtube.com/playables/Ugkx7Er7ahnUo9vvFjFhSXm7ygp-QEzWyKJo,Board and card,27 thousand plays,27000,12 Aug 2026
Butterfly Kyodai,https://www.youtube.com/playables/UgkxXWobUrOFhniLUb4xw3rD3EsLt9crG7ot,Brain and puzzle,27 thousand plays,27000,3 Aug 2026
Pyramid Solitaire,https://www.youtube.com/playables/UgkxKDLbfB_GufqO5LCPrY3ezlr6xHD7YMu-,Board and card,26 thousand plays,26000,13 Aug 2026
Box Sort,https://www.youtube.com/playables/UgkxnpEs_sogX45Vqtn-Aah_QY-Im-VOYqoQ,Brain and puzzle,26 thousand plays,26000,5 Aug 2026
Hexa Sort,https://www.youtube.com/playables/UgkxgjK4Lhp9Nz3QR7zs_O5GiGiXug4dsdRo,Brain and puzzle,26 thousand plays,26000,4 Aug 2026
Reversi Evolved,https://www.youtube.com/playables/UgkxBhQhrSZ4HMcfbOdO2TvuEIqilF8ME8y7,Board and card,26 thousand plays,26000,1 Aug 2026
Connection!,https://www.youtube.com/playables/Ugkx_K6RVCnBKP7xBKMbrtu8guDJ_bb07FAW,Brain and puzzle,25 thousand plays,25000,21 Aug 2026
Connect Four Galactic Edition,https://www.youtube.com/playables/Ugkx3F0qexf6ALqBRwhFCn-mQt3CEDAu3CPT,Board and card,25 thousand plays,25000,20 Aug 2026
Nullify,https://www.youtube.com/playables/UgkxgXVjUmk2pVWcvkgDAAI0ZWLWuzZzoS7V,Brain and puzzle,25 thousand plays,25000,18 Aug 2026
Sheep around,https://www.youtube.com/playables/Ugkxtsd3cFvv62pmaVK-VaSbJUS0y8X2RjCB,Arcade,25 thousand plays,25000,13 Aug 2026
Shape Pop,https://www.youtube.com/playables/Ugkxp1B44d0wEafNrDwkVF9dgzJR0aWovwFa,Brain and puzzle,25 thousand plays,25000,6 Aug 2026
Block Fit - Puzzle Adventure,https://www.youtube.com/playables/UgkxLvGeu9uEO9GjgTA3ZK-reR9lxU3_i5fg,Brain and puzzle,Puzzle Adventure – 25 thousand plays,25000,4 Aug 2026
Fruit Match,https://www.youtube.com/playables/Ugkx5uiT1C_zuqkF760gpbu4z7O6ft0TMpVd,Brain and puzzle,25 thousand plays,25000,3 Aug 2026
Super Mahjong 3D,https://www.youtube.com/playables/UgkxXwRd8pirCeBLD6MJju4QHZQPYB_TJ0KR,Brain and puzzle,25 thousand plays,25000,22 Jun 2026
Pop Them!,https://www.youtube.com/playables/Ugkxd8iciYbv9TAz52PC_WoA_Z4gE1dyRxmW,Brain and puzzle,24 thousand plays,24000,19 Aug 2026
Bubble Blast,https://www.youtube.com/playables/Ugkxl1V9zGmOGw63zE-EMpkybnCMuBdGir44,Brain and puzzle,24 thousand plays,24000,11 Aug 2026
Starline Pinball,https://www.youtube.com/playables/UgkxbIH5SeFf8Aa2l4LNdGRR4ieGi-58pbla,Arcade,23 thousand plays,23000,21 Aug 2026
Tile Slide,https://www.youtube.com/playables/UgkxecbOkk-B4h5SWz9eW7chSrGbpJHq1Q2d,Board and card,23 thousand plays,23000,17 Aug 2026
Forest Match,https://www.youtube.com/playables/Ugkx1Uo7nDeTaM-SJMjIUuxjWa88xieMtWOu,Brain and puzzle,23 thousand plays,23000,13 Aug 2026
Fool & Lightning,https://www.youtube.com/playables/Ugkx7bR-K8Ie69oqo5G94aaQinARYulaiTIK,Arcade,23 thousand plays,23000,10 Aug 2026
Cube Quiz,https://www.youtube.com/playables/Ugkx7BTVdbWpvgN3r06p52QF5Ovy_moNKL0r,Brain and puzzle,23 thousand plays,23000,4 Aug 2026
Colors pins,https://www.youtube.com/playables/Ugkxz4M8SdT2NIAqjhFyh9Q-jRJ8x_Xn5mmn,Brain and puzzle,22 thousand plays,22000,18 Aug 2026
Yatzy Royale: Dice Game Online,https://www.youtube.com/playables/Ugkx1FKbtB-QQP0Fi4A3YhIr2t4k3IjqfnbS,Brain and puzzle,22 thousand plays,22000,12 Aug 2026
Trash Sort,https://www.youtube.com/playables/UgkxOewvGZBvX9hlCSUggf76qd3qiocnbksN,Arcade,22 thousand plays,22000,6 Aug 2026
Neon Puzzle,https://www.youtube.com/playables/Ugkxm6h2-6RHfNoJUbzf9GnJWEbRlivwv-CG,Brain and puzzle,22 thousand plays,22000,4 Aug 2026
Rummy,https://www.youtube.com/playables/Ugkxu15H5wIdAtIoEyNgljT5YWauJchURnUf,Board and card,20 thousand plays,20000,20 Aug 2026
Wordling: Daily Word Challenge,https://www.youtube.com/playables/UgkxaL97U9rrzLKgo2YdUS-i5R0ZV29jGBVf,Brain and puzzle,20 thousand plays,20000,18 Aug 2026
Scorpion Solitaire,https://www.youtube.com/playables/Ugkx1v4oBLO9VaIJIBJLVmtL_1Vuos3E6UBg,Board and card,20 thousand plays,20000,4 Aug 2026
Fruit Sling Merge,https://www.youtube.com/playables/UgkxCqNgDQ2jTWTSfQxBW9jkg-Vej78NNfKL,Brain and puzzle,20 thousand plays,20000,3 Aug 2026
Dot & Dot,https://www.youtube.com/playables/Ugkx9x0vUYocbaSz7h_K53mwFxbMqMQt_KZd,Brain and puzzle,19 thousand plays,19000,13 Aug 2026
Anagram,https://www.youtube.com/playables/Ugkxp0R8QGCk07K-c6Hn_aZyyvvowZOMFSEf,Brain and puzzle,19 thousand plays,19000,4 Aug 2026
Circus Words,https://www.youtube.com/playables/UgkxDXkANuAvtvw6qDWZrHPSzzgp9vvtHr54,Trivia and word,19 thousand plays,19000,4 Aug 2026
3d 2048 rotation,https://www.youtube.com/playables/UgkxQ4jB3NKVe_6gs3M2QxV1y5dFKfSqujv_,Brain and puzzle,18 thousand plays,18000,21 Aug 2026
Poker Arena - Texas Hold'em Challenge,https://www.youtube.com/playables/UgkxHSjshzKqpqGm0sCOEbkKot5tV5UuwRJx,Board and card,Texas Hold'em Challenge – 18 thousand plays,18000,21 Aug 2026
Free The Key,https://www.youtube.com/playables/UgkxXsdAIJJaZWaMGKGsVb0hMKi48Ify1JLm,Brain and puzzle,18 thousand plays,18000,19 Aug 2026
Cryptex,https://www.youtube.com/playables/Ugkx_b6PdkquMn1HlxB5RWkX4q_rodoxth7D,Trivia and word,18 thousand plays,18000,17 Aug 2026
Magic Numbers: Neon Merge,https://www.youtube.com/playables/UgkxO2wGIRw2qM6uIMlqsVuiBh3L7rR2rRKH,Brain and puzzle,18 thousand plays,18000,10 Aug 2026
Poker Chip Sort,https://www.youtube.com/playables/UgkxcrR_kVgRahn_WtBhsIjke0Yj2uuciJNs,Brain and puzzle,18 thousand plays,18000,6 Aug 2026
Battleship,https://www.youtube.com/playables/Ugkx4ryhc0ZG_jUiAYtKM7e5AHb7GZmq6gLb,Board and card,17 thousand plays,17000,21 Aug 2026
Capybara Jam,https://www.youtube.com/playables/Ugkxmbwju2Cj6i7BNW61FwuNuEHrmTOc6V53,Brain and puzzle,17 thousand plays,17000,21 Aug 2026
Triple Tap 3D,https://www.youtube.com/playables/UgkxuvdCzUCH7Iv4VpOJv4DhrcXYFWbYc7WR,Brain and puzzle,17 thousand plays,17000,19 Aug 2026
Yummy Trails,https://www.youtube.com/playables/Ugkx1oqfmhhxiMEqPaCFyHZuGgew8WL1Z5GH,Brain and puzzle,17 thousand plays,17000,17 Aug 2026
2048 Fruit Crush,https://www.youtube.com/playables/UgkxT0TxP5RemG0NS-MbvkDBQPECu3k6Kzk6,Brain and puzzle,17 thousand plays,17000,12 Aug 2026
Stack Trail,https://www.youtube.com/playables/UgkxtEHJi53tayCllBu2wJJupt98pa51cELI,Brain and puzzle,16 thousand plays,16000,20 Aug 2026
Pixel Puzzles,https://www.youtube.com/playables/UgkxWnG1cWVzph6zBV05fo5SNC80-yIi3gDB,Brain and puzzle,16 thousand plays,16000,19 Aug 2026
Hexa Box,https://www.youtube.com/playables/UgkxPlfDqhSZE4s71x1zIVnq4ngLXbV8drpF,Brain and puzzle,16 thousand plays,16000,17 Aug 2026
Words Quest - Crosswords,https://www.youtube.com/playables/UgkxE7_HcaLzkYga430uNxVPuiUPyiGdxHVY,Brain and puzzle,Crosswords – 16 thousand plays,16000,17 Aug 2026
Square Crusher,https://www.youtube.com/playables/Ugkx2roo6YejB4AY3J9oSj6wZHwybS3BKHdi,Arcade,16 thousand plays,16000,5 Aug 2026
Coloruid 2,https://www.youtube.com/playables/Ugkx3V2myhtUwwrf7HdW3Z87lsBsE0hFjPB3,Brain and puzzle,15 thousand plays,15000,21 Aug 2026
Echo Bloom,https://www.youtube.com/playables/UgkxCz-ROepwVtgZV95XhXu5xTzLAoX1LK9U,Brain and puzzle,15 thousand plays,15000,20 Aug 2026
Brick Breaker Blitz,https://www.youtube.com/playables/UgkxuFgqT7Cjbt_vVQovjo1gbWi_rp5UuEZ4,Arcade,15 thousand plays,15000,19 Aug 2026
GEM VAULT,https://www.youtube.com/playables/UgkxYkeGWfucxT4o_P9-cp2YGsdjX2taHEvo,Brain and puzzle,15 thousand plays,15000,17 Aug 2026
2048 Fusion Balls,https://www.youtube.com/playables/Ugkx44Zf6dPHkY6E9Z3MCAvvcLAyWPuzDhpS,Brain and puzzle,15 thousand plays,15000,12 Aug 2026
Puzzle Blast Frenzy,https://www.youtube.com/playables/UgkxgR9VFpxCmT6OErmfYNYsaNQsZ1-q0pfQ,Brain and puzzle,14 thousand plays,14000,22 Aug 2026
29 Card Game: Twenty-Nine,https://www.youtube.com/playables/Ugkx__20uxHJua6y_HuFxHFw9n8wpNyHNf13,Board and card,Nine – 14 thousand plays,14000,21 Aug 2026
Sheep Solitaire,https://www.youtube.com/playables/UgkxXnefOHYJuHvAuQQ9Wves3MX6VDkISHjG,Brain and puzzle,14 thousand plays,14000,10 Aug 2026
Brain Verse,https://www.youtube.com/playables/UgkxhbLmIOgTSYFDrPH_AamCsksFNhY0XlKF,Brain and puzzle,13 thousand plays,13000,19 Aug 2026
Candy Mahjong 3D,https://www.youtube.com/playables/UgkxSi2vES2TLsSWANriHioG2O2sBGP0L1VR,Brain and puzzle,13 thousand plays,13000,17 Aug 2026
Word Craft,https://www.youtube.com/playables/UgkxBDKxWjTa-7ZrZ0m3Whh1YKmFBuxG_Uyl,Trivia and word,11 thousand plays,11000,20 Aug 2026
Bouncy Arrow,https://www.youtube.com/playables/UgkxKkr6KqN9boKOhbQQ3AWSEtIwHkAur8tm,Brain and puzzle,11 thousand plays,11000,13 Aug 2026
Mahjong Chef,https://www.youtube.com/playables/UgkxOr7xaFxfWyPqFZ5cH6pPSWCLZU2vQThi,Brain and puzzle,10 thousand plays,10000,20 Aug 2026
Sandwich Rush,https://www.youtube.com/playables/Ugkx9Hosz6rtCVhKceo2IyHn5pRyoJZ2DPJz,Arcade,7.5 thousand plays,7500,24 Aug 2026
Futuristic Cars vs Trains,https://www.youtube.com/playables/UgkxDJILw_PUGZvWLeYNxe_nsM93dz5CTfJn,Racing,4.9 thousand plays,4900,24 Aug 2026
Sudoku Classic Game,https://www.youtube.com/playables/UgkxDw9h2bE07Bb9QXnQfRqqcGxP_xROOuO3,Brain and puzzle,1.6 thousand plays,1600,24 Aug 2026
Ball Eating Classic,https://www.youtube.com/playables/UgkxtqLMre1LB9QSFmc04P-gD8dtMULbsOe3,Action,1.4 thousand plays,1400,24 Aug 2026
Checkers Evolved,https://www.youtube.com/playables/UgkxMyXvjtXC-vx0yUyJFrMvKEC86T3uCf3w,Board and card,990 plays,990,24 Aug 2026
Arrows: Picture Puzzle,https://www.youtube.com/playables/UgkxezmBwpKUG50ypts0gI7sRuEro8-gSXHV,Brain and puzzle,843 plays,843,24 Aug 2026
Echo Loop,https://www.youtube.com/playables/UgkxyuvvlrRv_SCkg8d5EOtHoCWS3fzTSm5Z,Arcade,791 plays,791,24 Aug 2026
Fuzzy Flight,https://www.youtube.com/playables/UgkxkjnjIYwyXIS2fDf9YmUMaMl72dpV3ZgE,Arcade,397 plays,397,24 Aug 2026
Sort Nuts,https://www.youtube.com/playables/Ugkx31uiIcdUm9Lw7idyBRhtehd_vQ8YZukL,Brain and puzzle,288 plays,288,24 Aug 2026
and Again,https://www.youtube.com/playables/UgkxI3YL0kjTd7KX2Rr2HMwD_xdB2YRQzJvC,Brain and puzzle,149 plays,149,24 Aug 2026
